relig,cappun,age,educ
protestant,oppose,60.0,14.0
protestant,favor,,16.0
none,favor,46.0,12.0
none,favor,41.0,12.0
catholic,oppose,40.0,16.0
catholic,oppose,65.0,18.0
catholic,favor,28.0,14.0
none,oppose,46.0,16.0
none,oppose,67.0,19.0
other,favor,38.0,13.0
catholic,favor,47.0,14.0
none,favor,28.0,16.0
catholic,favor,81.0,12.0
protestant,favor,72.0,16.0
protestant,favor,63.0,16.0
protestant,favor,,12.0
protestant,oppose,36.0,15.0
none,oppose,83.0,18.0
christian,oppose,33.0,13.0
none,oppose,34.0,11.0
,favor,,
christian,favor,81.0,14.0
protestant,favor,70.0,17.0
none,favor,57.0,12.0
none,favor,42.0,13.0
none,oppose,39.0,16.0
none,oppose,23.0,11.0
catholic,oppose,63.0,19.0
none,favor,41.0,12.0
catholic,favor,,10.0
catholic,favor,63.0,12.0
protestant,favor,83.0,12.0
protestant,favor,73.0,12.0
christian,favor,,15.0
protestant,favor,73.0,14.0
protestant,favor,72.0,13.0
jewish,favor,50.0,14.0
catholic,favor,,16.0
protestant,favor,45.0,15.0
protestant,oppose,52.0,14.0
protestant,oppose,65.0,16.0
catholic,oppose,,16.0
protestant,favor,45.0,12.0
protestant,oppose,68.0,12.0
catholic,favor,41.0,18.0
protestant,oppose,,18.0
none,oppose,33.0,16.0
none,favor,43.0,14.0
protestant,,72.0,12.0
protestant,oppose,89.0,12.0
protestant,favor,59.0,12.0
protestant,favor,29.0,10.0
protestant,oppose,64.0,20.0
protestant,favor,44.0,14.0
protestant,favor,42.0,15.0
none,favor,41.0,
protestant,oppose,76.0,20.0
protestant,favor,59.0,12.0
protestant,favor,65.0,19.0
protestant,oppose,81.0,18.0
catholic,oppose,52.0,17.0
catholic,oppose,34.0,16.0
catholic,oppose,19.0,11.0
none,favor,41.0,16.0
none,oppose,59.0,15.0
protestant,favor,,12.0
jewish,favor,66.0,16.0
none,favor,29.0,16.0
jewish,oppose,68.0,20.0
protestant,oppose,30.0,16.0
catholic,favor,61.0,16.0
,oppose,,16.0
none,favor,72.0,16.0
protestant,oppose,77.0,16.0
none,oppose,69.0,16.0
protestant,favor,41.0,16.0
protestant,favor,79.0,16.0
protestant,oppose,33.0,16.0
none,oppose,54.0,18.0
catholic,oppose,62.0,16.0
protestant,oppose,37.0,18.0
none,oppose,64.0,16.0
protestant,oppose,56.0,20.0
protestant,oppose,86.0,18.0
none,oppose,24.0,14.0
buddhism,favor,38.0,17.0
catholic,favor,31.0,16.0
protestant,oppose,55.0,16.0
protestant,favor,,14.0
catholic,oppose,46.0,8.0
catholic,oppose,53.0,16.0
catholic,oppose,56.0,14.0
protestant,favor,62.0,12.0
hinduism,favor,44.0,19.0
catholic,oppose,,17.0
none,oppose,42.0,20.0
muslim/islam,favor,37.0,14.0
none,,39.0,18.0
protestant,oppose,69.0,16.0
catholic,oppose,,0.0
none,oppose,,12.0
muslim/islam,oppose,40.0,16.0
protestant,favor,85.0,19.0
muslim/islam,favor,39.0,16.0
none,oppose,48.0,18.0
catholic,oppose,61.0,16.0
none,favor,42.0,16.0
catholic,favor,78.0,13.0
protestant,oppose,62.0,20.0
none,favor,39.0,14.0
catholic,favor,84.0,14.0
protestant,oppose,46.0,20.0
catholic,favor,42.0,14.0
none,favor,58.0,18.0
protestant,favor,66.0,17.0
protestant,,86.0,14.0
christian,oppose,20.0,12.0
protestant,favor,48.0,14.0
christian,oppose,65.0,12.0
catholic,oppose,59.0,12.0
catholic,favor,34.0,15.0
none,oppose,37.0,16.0
catholic,favor,68.0,14.0
protestant,oppose,89.0,12.0
catholic,favor,54.0,17.0
none,favor,21.0,13.0
protestant,favor,59.0,13.0
protestant,oppose,,16.0
none,oppose,62.0,18.0
jewish,oppose,25.0,16.0
none,oppose,,18.0
protestant,oppose,,16.0
protestant,favor,61.0,16.0
other eastern religions,oppose,40.0,20.0
protestant,favor,52.0,16.0
orthodox-christian,favor,59.0,18.0
buddhism,favor,32.0,16.0
none,favor,50.0,15.0
none,oppose,58.0,18.0
protestant,favor,58.0,14.0
none,oppose,25.0,18.0
other,favor,84.0,16.0
protestant,favor,65.0,19.0
protestant,oppose,47.0,20.0
protestant,oppose,38.0,14.0
protestant,oppose,54.0,16.0
protestant,oppose,33.0,14.0
catholic,favor,76.0,20.0
protestant,favor,51.0,12.0
catholic,oppose,31.0,16.0
catholic,oppose,29.0,16.0
protestant,oppose,64.0,16.0
protestant,oppose,37.0,11.0
none,favor,30.0,14.0
orthodox-christian,oppose,34.0,16.0
protestant,favor,74.0,12.0
protestant,oppose,28.0,17.0
none,favor,32.0,20.0
protestant,favor,61.0,12.0
inter-nondenominational,favor,44.0,12.0
inter-nondenominational,favor,63.0,14.0
inter-nondenominational,oppose,48.0,20.0
christian,favor,72.0,12.0
none,favor,43.0,12.0
protestant,favor,69.0,12.0
protestant,favor,79.0,13.0
none,oppose,39.0,15.0
protestant,favor,69.0,14.0
protestant,oppose,65.0,13.0
protestant,favor,64.0,12.0
protestant,favor,48.0,16.0
protestant,favor,,14.0
catholic,favor,75.0,15.0
protestant,favor,27.0,12.0
protestant,favor,67.0,13.0
protestant,oppose,62.0,12.0
none,oppose,35.0,10.0
catholic,oppose,46.0,19.0
none,favor,33.0,18.0
protestant,,,12.0
protestant,favor,50.0,15.0
protestant,favor,49.0,16.0
catholic,oppose,39.0,13.0
catholic,favor,33.0,16.0
,oppose,46.0,12.0
protestant,oppose,85.0,15.0
protestant,oppose,62.0,13.0
none,oppose,28.0,17.0
none,favor,30.0,20.0
protestant,favor,23.0,15.0
protestant,oppose,76.0,16.0
protestant,favor,80.0,12.0
none,favor,73.0,20.0
jewish,favor,64.0,18.0
orthodox-christian,oppose,69.0,17.0
protestant,favor,,19.0
none,oppose,49.0,20.0
protestant,favor,,17.0
protestant,oppose,64.0,14.0
none,oppose,48.0,20.0
none,favor,28.0,16.0
protestant,favor,39.0,14.0
none,oppose,26.0,13.0
protestant,favor,49.0,16.0
none,oppose,35.0,13.0
protestant,oppose,82.0,16.0
catholic,favor,52.0,16.0
protestant,favor,59.0,16.0
protestant,oppose,37.0,18.0
none,oppose,29.0,16.0
protestant,favor,68.0,16.0
catholic,oppose,39.0,19.0
buddhism,favor,41.0,20.0
none,favor,45.0,20.0
none,oppose,42.0,18.0
protestant,favor,40.0,16.0
protestant,favor,71.0,16.0
catholic,favor,62.0,16.0
protestant,oppose,59.0,16.0
protestant,oppose,44.0,13.0
protestant,oppose,70.0,18.0
none,oppose,37.0,18.0
none,favor,64.0,17.0
catholic,favor,67.0,18.0
protestant,favor,43.0,15.0
other,oppose,42.0,16.0
protestant,oppose,29.0,14.0
buddhism,oppose,75.0,12.0
protestant,favor,85.0,16.0
other,favor,59.0,17.0
none,oppose,53.0,12.0
protestant,favor,27.0,12.0
none,oppose,36.0,18.0
protestant,oppose,30.0,16.0
protestant,favor,46.0,12.0
protestant,oppose,36.0,17.0
protestant,oppose,84.0,14.0
protestant,favor,25.0,17.0
catholic,oppose,74.0,17.0
protestant,favor,51.0,14.0
catholic,favor,42.0,14.0
inter-nondenominational,favor,61.0,14.0
none,favor,39.0,12.0
none,oppose,32.0,16.0
protestant,favor,35.0,15.0
orthodox-christian,favor,57.0,14.0
protestant,oppose,74.0,16.0
protestant,oppose,89.0,16.0
catholic,favor,75.0,18.0
protestant,favor,67.0,16.0
catholic,favor,74.0,12.0
protestant,favor,79.0,18.0
inter-nondenominational,oppose,77.0,20.0
protestant,favor,66.0,12.0
protestant,oppose,24.0,17.0
none,favor,44.0,20.0
orthodox-christian,oppose,36.0,17.0
none,favor,56.0,12.0
protestant,favor,47.0,13.0
protestant,oppose,58.0,15.0
buddhism,oppose,67.0,20.0
protestant,favor,68.0,16.0
protestant,oppose,46.0,19.0
protestant,oppose,19.0,12.0
protestant,oppose,87.0,19.0
protestant,oppose,78.0,12.0
protestant,oppose,88.0,17.0
protestant,favor,55.0,12.0
protestant,favor,61.0,12.0
catholic,oppose,54.0,14.0
protestant,oppose,61.0,17.0
orthodox-christian,favor,22.0,16.0
protestant,,87.0,16.0
none,favor,51.0,16.0
protestant,oppose,78.0,13.0
none,oppose,37.0,13.0
christian,oppose,26.0,12.0
protestant,oppose,79.0,16.0
protestant,oppose,46.0,16.0
protestant,favor,51.0,16.0
protestant,favor,81.0,17.0
none,favor,44.0,16.0
none,oppose,80.0,16.0
none,oppose,31.0,12.0
protestant,oppose,63.0,16.0
none,favor,40.0,12.0
protestant,oppose,65.0,17.0
protestant,favor,72.0,12.0
protestant,oppose,57.0,18.0
protestant,favor,66.0,14.0
catholic,oppose,49.0,13.0
protestant,favor,40.0,16.0
none,oppose,42.0,20.0
protestant,oppose,32.0,20.0
,oppose,57.0,18.0
catholic,oppose,73.0,11.0
protestant,favor,76.0,12.0
protestant,favor,55.0,16.0
protestant,favor,60.0,14.0
protestant,favor,52.0,12.0
protestant,favor,57.0,12.0
protestant,favor,82.0,16.0
protestant,favor,68.0,12.0
protestant,favor,29.0,11.0
protestant,oppose,39.0,18.0
none,favor,41.0,13.0
none,oppose,,19.0
protestant,,85.0,14.0
none,oppose,80.0,16.0
protestant,favor,75.0,7.0
catholic,favor,73.0,14.0
christian,favor,40.0,12.0
christian,favor,55.0,14.0
none,oppose,80.0,20.0
none,oppose,70.0,20.0
protestant,oppose,60.0,16.0
none,favor,40.0,16.0
none,oppose,60.0,18.0
protestant,favor,60.0,12.0
protestant,favor,59.0,10.0
protestant,favor,72.0,15.0
none,favor,48.0,11.0
none,favor,68.0,15.0
catholic,oppose,40.0,12.0
protestant,favor,25.0,14.0
christian,favor,32.0,14.0
none,favor,39.0,12.0
protestant,oppose,68.0,12.0
protestant,oppose,75.0,14.0
catholic,favor,41.0,15.0
none,oppose,37.0,16.0
catholic,favor,66.0,12.0
protestant,favor,58.0,16.0
catholic,favor,54.0,14.0
catholic,oppose,53.0,17.0
protestant,favor,23.0,14.0
catholic,favor,33.0,15.0
none,favor,26.0,16.0
catholic,favor,58.0,14.0
jewish,favor,69.0,17.0
christian,oppose,47.0,16.0
none,oppose,25.0,16.0
none,favor,62.0,17.0
protestant,favor,42.0,17.0
none,oppose,59.0,13.0
catholic,oppose,39.0,16.0
none,oppose,50.0,14.0
catholic,favor,,12.0
none,favor,67.0,12.0
orthodox-christian,favor,54.0,10.0
none,oppose,30.0,12.0
protestant,favor,28.0,15.0
none,oppose,84.0,13.0
buddhism,oppose,73.0,16.0
protestant,favor,46.0,16.0
none,oppose,43.0,13.0
orthodox-christian,favor,52.0,17.0
catholic,favor,51.0,19.0
none,oppose,,16.0
catholic,favor,79.0,13.0
protestant,favor,,17.0
orthodox-christian,favor,38.0,18.0
protestant,oppose,57.0,20.0
none,oppose,51.0,19.0
none,oppose,50.0,16.0
protestant,favor,42.0,12.0
catholic,favor,55.0,18.0
none,oppose,70.0,14.0
catholic,oppose,64.0,14.0
catholic,favor,67.0,11.0
protestant,favor,41.0,14.0
catholic,oppose,80.0,15.0
none,oppose,84.0,12.0
catholic,oppose,65.0,16.0
protestant,oppose,87.0,12.0
none,favor,61.0,12.0
catholic,favor,55.0,13.0
none,favor,,16.0
christian,favor,,12.0
other,favor,58.0,16.0
jewish,oppose,62.0,18.0
none,favor,66.0,16.0
catholic,favor,63.0,18.0
none,favor,33.0,16.0
catholic,oppose,55.0,15.0
jewish,favor,69.0,18.0
protestant,oppose,75.0,20.0
protestant,,40.0,12.0
catholic,favor,68.0,20.0
catholic,favor,61.0,12.0
catholic,oppose,82.0,17.0
catholic,favor,77.0,12.0
catholic,favor,53.0,14.0
protestant,favor,72.0,14.0
none,favor,,17.0
none,favor,31.0,10.0
catholic,oppose,67.0,18.0
protestant,favor,79.0,14.0
,oppose,67.0,17.0
protestant,oppose,74.0,15.0
orthodox-christian,favor,70.0,16.0
catholic,favor,77.0,12.0
none,oppose,65.0,20.0
catholic,favor,52.0,12.0
christian,oppose,21.0,11.0
protestant,,79.0,14.0
protestant,favor,46.0,16.0
protestant,favor,81.0,16.0
catholic,favor,58.0,12.0
catholic,favor,27.0,9.0
none,favor,28.0,8.0
protestant,oppose,52.0,18.0
christian,oppose,,14.0
protestant,oppose,26.0,13.0
none,favor,34.0,16.0
protestant,oppose,70.0,8.0
catholic,favor,75.0,15.0
christian,favor,45.0,16.0
protestant,favor,49.0,14.0
protestant,favor,38.0,17.0
protestant,favor,40.0,14.0
protestant,oppose,46.0,12.0
protestant,favor,53.0,16.0
protestant,oppose,57.0,14.0
none,favor,43.0,11.0
protestant,favor,53.0,16.0
none,favor,57.0,0.0
protestant,favor,38.0,16.0
catholic,favor,,
protestant,favor,74.0,12.0
protestant,favor,61.0,13.0
protestant,favor,67.0,12.0
protestant,favor,40.0,19.0
protestant,favor,86.0,18.0
catholic,favor,71.0,12.0
catholic,oppose,25.0,20.0
jewish,favor,51.0,16.0
none,favor,64.0,13.0
none,oppose,68.0,9.0
protestant,oppose,64.0,12.0
protestant,oppose,60.0,12.0
protestant,oppose,73.0,12.0
catholic,favor,45.0,12.0
protestant,favor,60.0,14.0
protestant,oppose,29.0,16.0
none,favor,27.0,16.0
catholic,favor,51.0,16.0
protestant,favor,54.0,16.0
protestant,oppose,35.0,13.0
hinduism,favor,37.0,20.0
protestant,favor,50.0,16.0
protestant,favor,36.0,12.0
catholic,favor,59.0,14.0
protestant,oppose,62.0,11.0
protestant,favor,69.0,16.0
protestant,favor,49.0,14.0
catholic,oppose,75.0,18.0
protestant,favor,67.0,12.0
,favor,,
other,favor,28.0,12.0
protestant,favor,62.0,16.0
protestant,oppose,62.0,17.0
protestant,favor,34.0,12.0
protestant,favor,70.0,16.0
protestant,favor,31.0,13.0
christian,favor,31.0,8.0
protestant,favor,74.0,16.0
protestant,favor,33.0,14.0
protestant,favor,41.0,12.0
protestant,favor,76.0,12.0
protestant,favor,41.0,16.0
protestant,favor,68.0,12.0
protestant,favor,71.0,14.0
protestant,favor,47.0,14.0
protestant,favor,36.0,12.0
buddhism,oppose,73.0,15.0
protestant,favor,69.0,11.0
none,favor,39.0,14.0
catholic,oppose,75.0,16.0
none,oppose,35.0,12.0
none,favor,45.0,12.0
protestant,favor,53.0,16.0
protestant,favor,52.0,15.0
protestant,favor,55.0,9.0
,favor,,
protestant,oppose,37.0,12.0
protestant,favor,49.0,12.0
protestant,,82.0,15.0
none,favor,41.0,16.0
,oppose,,
protestant,favor,67.0,16.0
protestant,oppose,51.0,18.0
protestant,oppose,52.0,18.0
,oppose,72.0,14.0
protestant,oppose,71.0,16.0
protestant,favor,64.0,12.0
protestant,favor,,14.0
none,oppose,43.0,12.0
protestant,,,16.0
protestant,favor,44.0,13.0
protestant,oppose,74.0,16.0
protestant,oppose,37.0,17.0
christian,favor,58.0,16.0
none,oppose,20.0,10.0
catholic,favor,,12.0
protestant,favor,,
catholic,favor,33.0,13.0
protestant,oppose,45.0,14.0
protestant,favor,77.0,13.0
protestant,oppose,54.0,16.0
protestant,oppose,48.0,16.0
christian,favor,48.0,13.0
protestant,favor,73.0,17.0
,favor,30.0,12.0
protestant,favor,46.0,14.0
christian,favor,49.0,13.0
protestant,favor,46.0,12.0
protestant,favor,80.0,11.0
protestant,oppose,41.0,14.0
protestant,oppose,32.0,14.0
protestant,oppose,32.0,18.0
protestant,favor,34.0,12.0
christian,oppose,,14.0
none,oppose,40.0,12.0
none,oppose,24.0,16.0
protestant,favor,63.0,14.0
protestant,oppose,60.0,11.0
protestant,favor,56.0,16.0
none,oppose,39.0,16.0
protestant,oppose,61.0,20.0
protestant,favor,71.0,16.0
protestant,oppose,,
protestant,oppose,48.0,13.0
none,oppose,26.0,11.0
protestant,favor,66.0,13.0
none,oppose,38.0,16.0
protestant,oppose,63.0,20.0
protestant,,38.0,12.0
christian,oppose,36.0,8.0
protestant,favor,74.0,14.0
none,oppose,41.0,12.0
protestant,oppose,63.0,12.0
protestant,favor,52.0,18.0
catholic,oppose,,20.0
none,oppose,21.0,11.0
protestant,favor,81.0,12.0
catholic,,70.0,12.0
protestant,oppose,33.0,17.0
protestant,oppose,61.0,15.0
protestant,favor,62.0,16.0
protestant,favor,56.0,12.0
catholic,favor,47.0,12.0
protestant,oppose,41.0,20.0
protestant,favor,28.0,18.0
protestant,favor,63.0,12.0
protestant,oppose,57.0,12.0
protestant,oppose,49.0,14.0
protestant,favor,35.0,16.0
none,favor,35.0,
none,favor,36.0,14.0
protestant,favor,56.0,12.0
protestant,favor,69.0,16.0
protestant,favor,52.0,16.0
catholic,oppose,43.0,18.0
protestant,favor,,14.0
protestant,favor,41.0,16.0
none,oppose,,16.0
protestant,oppose,75.0,20.0
protestant,favor,67.0,12.0
catholic,oppose,48.0,16.0
none,favor,89.0,14.0
none,favor,54.0,20.0
catholic,oppose,36.0,12.0
protestant,favor,59.0,9.0
none,favor,29.0,12.0
catholic,oppose,39.0,11.0
none,oppose,77.0,18.0
none,favor,54.0,8.0
none,oppose,26.0,17.0
none,oppose,66.0,18.0
protestant,oppose,45.0,16.0
none,oppose,62.0,16.0
none,favor,53.0,18.0
catholic,favor,,16.0
catholic,favor,59.0,12.0
catholic,favor,29.0,18.0
catholic,favor,38.0,16.0
none,oppose,60.0,14.0
catholic,favor,59.0,13.0
none,oppose,29.0,12.0
protestant,favor,89.0,16.0
protestant,favor,64.0,11.0
catholic,favor,69.0,14.0
protestant,oppose,66.0,14.0
protestant,oppose,66.0,13.0
inter-nondenominational,oppose,39.0,16.0
protestant,favor,62.0,13.0
christian,favor,50.0,16.0
protestant,favor,70.0,14.0
catholic,oppose,83.0,16.0
none,favor,60.0,14.0
inter-nondenominational,favor,32.0,18.0
protestant,favor,,12.0
christian,favor,61.0,9.0
none,favor,26.0,12.0
protestant,favor,46.0,14.0
protestant,favor,57.0,13.0
none,oppose,43.0,13.0
protestant,favor,61.0,18.0
protestant,favor,57.0,16.0
protestant,,58.0,14.0
none,oppose,40.0,16.0
protestant,oppose,30.0,14.0
none,favor,,15.0
catholic,oppose,53.0,16.0
none,oppose,65.0,16.0
none,favor,50.0,19.0
none,oppose,84.0,16.0
none,oppose,49.0,16.0
catholic,oppose,75.0,18.0
none,oppose,73.0,13.0
other,oppose,30.0,18.0
protestant,favor,89.0,12.0
hinduism,favor,,18.0
protestant,favor,50.0,20.0
catholic,favor,39.0,12.0
catholic,favor,56.0,18.0
protestant,oppose,67.0,14.0
catholic,favor,76.0,10.0
none,oppose,60.0,13.0
none,oppose,48.0,15.0
none,oppose,64.0,12.0
catholic,oppose,40.0,16.0
catholic,favor,51.0,16.0
catholic,favor,31.0,14.0
none,favor,,16.0
none,favor,79.0,16.0
catholic,favor,79.0,14.0
catholic,oppose,24.0,14.0
protestant,favor,61.0,12.0
none,favor,33.0,13.0
catholic,favor,86.0,14.0
protestant,favor,46.0,12.0
none,oppose,32.0,16.0
protestant,oppose,59.0,18.0
protestant,favor,41.0,16.0
catholic,favor,82.0,20.0
catholic,favor,45.0,12.0
catholic,favor,,16.0
catholic,oppose,73.0,14.0
protestant,oppose,74.0,13.0
none,oppose,29.0,14.0
protestant,favor,66.0,16.0
none,favor,42.0,13.0
none,favor,81.0,12.0
protestant,favor,73.0,13.0
christian,oppose,40.0,14.0
buddhism,favor,87.0,12.0
catholic,favor,60.0,12.0
none,oppose,47.0,14.0
protestant,oppose,77.0,12.0
protestant,favor,72.0,16.0
catholic,favor,68.0,14.0
none,favor,72.0,12.0
none,,21.0,12.0
protestant,favor,68.0,12.0
catholic,favor,29.0,17.0
catholic,favor,52.0,20.0
none,oppose,74.0,16.0
protestant,favor,41.0,16.0
none,favor,61.0,16.0
none,favor,63.0,20.0
catholic,favor,42.0,17.0
catholic,favor,62.0,12.0
protestant,oppose,26.0,16.0
protestant,oppose,56.0,17.0
none,oppose,31.0,14.0
none,favor,33.0,15.0
none,favor,75.0,12.0
catholic,favor,74.0,12.0
protestant,favor,27.0,16.0
protestant,favor,88.0,16.0
catholic,oppose,44.0,12.0
protestant,favor,71.0,15.0
none,oppose,71.0,13.0
protestant,favor,62.0,16.0
protestant,favor,50.0,12.0
protestant,oppose,31.0,16.0
protestant,favor,56.0,16.0
none,oppose,57.0,16.0
catholic,favor,,13.0
protestant,favor,79.0,16.0
protestant,favor,42.0,15.0
protestant,favor,,12.0
catholic,favor,68.0,12.0
catholic,oppose,59.0,16.0
protestant,oppose,62.0,15.0
protestant,favor,67.0,16.0
catholic,oppose,74.0,12.0
none,favor,21.0,12.0
catholic,favor,56.0,14.0
protestant,oppose,79.0,14.0
christian,oppose,42.0,16.0
protestant,favor,,
protestant,favor,88.0,12.0
protestant,favor,79.0,12.0
christian,favor,46.0,13.0
protestant,favor,86.0,17.0
catholic,favor,77.0,12.0
protestant,oppose,57.0,12.0
protestant,favor,69.0,12.0
catholic,favor,58.0,12.0
none,favor,33.0,12.0
catholic,oppose,37.0,20.0
protestant,oppose,63.0,16.0
protestant,favor,65.0,15.0
none,favor,47.0,16.0
none,oppose,53.0,12.0
protestant,favor,77.0,12.0
catholic,oppose,84.0,11.0
catholic,favor,61.0,11.0
catholic,,52.0,14.0
catholic,oppose,78.0,18.0
catholic,favor,55.0,14.0
none,oppose,70.0,17.0
catholic,oppose,66.0,16.0
none,favor,49.0,12.0
muslim/islam,favor,47.0,14.0
,oppose,,16.0
protestant,favor,41.0,16.0
none,favor,64.0,12.0
none,favor,34.0,14.0
protestant,favor,49.0,13.0
protestant,oppose,89.0,13.0
protestant,favor,36.0,16.0
protestant,favor,52.0,13.0
protestant,oppose,89.0,16.0
none,favor,40.0,20.0
none,oppose,48.0,14.0
protestant,favor,58.0,14.0
protestant,oppose,79.0,18.0
catholic,oppose,46.0,18.0
protestant,oppose,54.0,14.0
protestant,favor,60.0,10.0
none,favor,22.0,13.0
protestant,favor,70.0,12.0
protestant,favor,25.0,12.0
catholic,oppose,89.0,12.0
catholic,favor,72.0,12.0
muslim/islam,oppose,60.0,14.0
protestant,favor,38.0,12.0
catholic,oppose,77.0,14.0
protestant,favor,64.0,18.0
catholic,oppose,74.0,12.0
catholic,oppose,66.0,12.0
catholic,favor,75.0,16.0
catholic,oppose,61.0,16.0
none,oppose,68.0,16.0
none,favor,35.0,12.0
protestant,favor,67.0,13.0
other,oppose,65.0,13.0
protestant,oppose,67.0,18.0
,,72.0,13.0
buddhism,oppose,56.0,18.0
none,favor,56.0,12.0
other,oppose,28.0,12.0
none,favor,25.0,12.0
none,oppose,55.0,20.0
none,oppose,24.0,17.0
none,favor,21.0,14.0
protestant,,78.0,12.0
protestant,favor,37.0,16.0
protestant,favor,60.0,12.0
none,oppose,32.0,16.0
none,oppose,28.0,18.0
christian,favor,63.0,12.0
none,oppose,23.0,15.0
protestant,oppose,60.0,18.0
protestant,favor,73.0,17.0
protestant,favor,27.0,14.0
none,favor,40.0,19.0
native american,oppose,66.0,20.0
protestant,favor,85.0,12.0
protestant,oppose,59.0,16.0
catholic,oppose,78.0,14.0
catholic,favor,34.0,16.0
orthodox-christian,oppose,35.0,15.0
none,favor,60.0,18.0
none,oppose,,12.0
none,favor,40.0,16.0
none,oppose,27.0,20.0
catholic,favor,54.0,18.0
protestant,favor,59.0,16.0
none,oppose,50.0,18.0
catholic,favor,36.0,16.0
catholic,oppose,60.0,16.0
catholic,oppose,70.0,13.0
protestant,favor,59.0,16.0
catholic,oppose,29.0,12.0
catholic,oppose,72.0,14.0
protestant,oppose,65.0,16.0
protestant,oppose,45.0,12.0
none,oppose,64.0,15.0
none,oppose,26.0,16.0
none,oppose,32.0,18.0
catholic,favor,35.0,18.0
none,oppose,30.0,16.0
protestant,favor,70.0,16.0
catholic,oppose,,15.0
protestant,favor,46.0,14.0
protestant,favor,33.0,13.0
protestant,favor,74.0,12.0
none,favor,63.0,10.0
catholic,oppose,33.0,12.0
none,oppose,36.0,16.0
catholic,oppose,59.0,16.0
protestant,oppose,77.0,17.0
none,oppose,31.0,14.0
catholic,oppose,47.0,16.0
catholic,favor,62.0,18.0
,favor,,
protestant,oppose,42.0,12.0
protestant,oppose,22.0,9.0
catholic,favor,79.0,12.0
catholic,favor,73.0,12.0
catholic,oppose,30.0,19.0
none,oppose,56.0,12.0
protestant,oppose,52.0,18.0
none,favor,33.0,11.0
catholic,favor,53.0,12.0
protestant,oppose,,12.0
none,oppose,35.0,18.0
none,favor,51.0,13.0
catholic,favor,32.0,16.0
protestant,favor,,20.0
protestant,favor,,12.0
catholic,favor,,14.0
none,favor,64.0,12.0
,favor,,13.0
protestant,oppose,35.0,17.0
catholic,oppose,75.0,13.0
catholic,favor,60.0,12.0
protestant,favor,75.0,14.0
protestant,favor,40.0,16.0
catholic,favor,74.0,14.0
protestant,oppose,47.0,11.0
catholic,favor,56.0,16.0
none,oppose,25.0,16.0
inter-nondenominational,favor,37.0,20.0
protestant,oppose,42.0,16.0
hinduism,oppose,42.0,16.0
none,oppose,26.0,12.0
none,oppose,63.0,13.0
protestant,,68.0,13.0
protestant,oppose,,12.0
protestant,,80.0,10.0
